episode,total_steps,ep_return,avg_return,return_std
476,211663,180.32229828304725,397.16253767006606,702.7348286452682
477,213200,2680.0896628435294,516.8626750883528,859.929671387375
478,213305,139.95951683419054,514.822985023358,860.7724460856801
479,215273,3351.693163401642,671.6704243548676,1055.5649419185706
480,215400,166.2448325319576,673.7679560743876,1054.516316498015
481,215464,116.46826482814656,673.7501370619981,1054.5257304366196
482,215790,477.61203120295414,691.2464298627724,1048.2044701281852
483,216122,361.13497203388613,703.6184415164678,1042.760723018762
484,216246,178.19777851710376,705.5019216631185,1041.7754984876028
485,216381,197.98794350260454,703.4757825627539,1042.720752189494
486,216591,298.3777869810467,690.3068165083344,1046.0851569283882
487,216728,192.04178721824317,683.6053869234194,1048.822787335689
488,216841,211.82669613016347,524.091108690713,846.2855367825877
489,217878,1733.320070458014,604.4963434260891,880.2788476255424
490,218243,546.4096544614644,624.4880290969013,874.1712249364555
491,218344,173.85375817570812,612.857597305916,878.531084818074
492,218582,420.9526286612158,626.9119375288759,873.0834195486972
493,218787,255.7178325467052,622.2766608760195,874.7940504171434
494,219029,297.76822934065666,627.5982468834331,872.4770064350225
495,219159,206.29573970244687,609.3137323827364,877.2696036454413
496,220545,2375.955905108023,719.0954127239851,950.9992039627122
497,221449,1507.3572883316122,660.4587939983892,860.0896172253613
498,221713,398.5167963493663,673.3866579741481,854.0911693853812
499,221893,237.69591535815385,517.6867955719736,596.7028680837174
500,222088,288.44430503656105,523.7967691972037,593.6910091164477
